symbol,rating_date,analyst_ratings_buy,analyst_ratings_hold,analyst_ratings_sell,analyst_ratings_strong_sell,source
ALB,2023-11-01,12,6,2,0,FMP
ALB,2023-10-01,14,4,2,0,FMP
ALB,2023-09-01,14,5,1,0,FMP
ALB,2023-08-01,14,5,1,0,FMP
ALB,2023-07-01,8,7,4,0,FMP
ALB,2023-06-01,8,7,4,0,FMP
ALB,2023-05-01,8,7,4,0,FMP
ALB,2023-04-01,8,7,4,0,FMP
ALB,2023-03-01,8,7,4,0,FMP
ALB,2023-02-01,8,7,4,0,FMP
ALB,2023-01-01,6,12,0,0,FMP
ALB,2022-12-01,6,12,0,0,FMP
ALB,2022-11-01,6,12,0,0,FMP
ALB,2022-10-01,6,12,0,0,FMP
ALB,2022-09-01,10,7,2,0,FMP
ALB,2022-08-01,6,12,0,0,FMP
ALB,2022-07-01,10,7,3,0,FMP
FTV,2025-06-01,6,9,0,0,FMP
FTV,2025-05-01,6,9,0,0,FMP
FTV,2025-04-01,6,9,0,0,FMP
FTV,2025-03-01,6,8,0,0,FMP
FTV,2025-02-01,6,8,0,0,FMP
FTV,2025-01-01,6,8,0,0,FMP
FTV,2024-12-01,7,8,0,0,FMP
FTV,2024-11-01,8,10,0,0,FMP
FTV,2024-10-01,10,10,0,0,FMP
FTV,2024-09-01,10,10,0,0,FMP
FTV,2024-08-01,9,10,0,0,FMP
FTV,2024-07-01,9,8,0,0,FMP
FTV,2024-06-01,8,8,0,0,FMP
FTV,2024-05-01,6,8,0,0,FMP
FTV,2024-04-01,6,8,0,0,FMP
FTV,2024-03-01,6,8,0,0,FMP
FTV,2024-02-01,6,8,0,0,FMP
FTV,2024-01-01,6,8,0,0,FMP
FTV,2023-12-01,6,8,0,0,FMP
FTV,2023-11-01,6,8,0,0,FMP
FTV,2023-10-01,6,8,0,0,FMP
FTV,2023-09-01,6,8,0,0,FMP
FTV,2023-08-01,6,8,0,0,FMP
FTV,2023-07-01,6,8,0,0,FMP
FTV,2023-06-01,6,8,0,0,FMP
FTV,2023-05-01,6,8,0,0,FMP
FTV,2023-04-01,6,8,0,0,FMP
FTV,2023-03-01,6,8,0,0,FMP
FTV,2023-02-01,6,8,0,0,FMP
FTV,2023-01-01,7,10,0,0,FMP
FTV,2022-12-01,7,10,0,0,FMP
FTV,2022-11-01,7,10,0,0,FMP
FTV,2022-10-01,7,10,0,0,FMP
FTV,2022-09-01,10,7,0,0,FMP
FTV,2022-08-01,7,10,0,0,FMP
FTV,2022-07-01,10,7,0,0,FMP
LNT,2025-06-01,5,8,0,1,FMP
LNT,2025-05-01,5,9,0,1,FMP
LNT,2025-04-01,4,10,0,1,FMP
LNT,2025-03-01,4,10,0,0,FMP
LNT,2025-02-01,4,10,0,0,FMP
LNT,2025-01-01,4,10,0,0,FMP
LNT,2024-12-01,5,10,0,0,FMP
LNT,2024-11-01,5,9,0,0,FMP
LNT,2024-10-01,5,9,0,0,FMP
LNT,2024-09-01,4,9,0,0,FMP
LNT,2024-08-01,4,9,0,0,FMP
LNT,2024-07-01,2,9,0,0,FMP
LNT,2024-06-01,2,9,0,0,FMP
LNT,2024-05-01,0,6,0,0,FMP
LNT,2024-04-01,0,6,0,0,FMP
LNT,2024-03-01,0,6,0,0,FMP
LNT,2024-02-01,0,6,0,0,FMP
LNT,2024-01-01,0,6,0,0,FMP
LNT,2023-12-01,0,6,0,0,FMP
LNT,2023-11-01,0,6,0,0,FMP
LNT,2023-10-01,0,6,0,0,FMP
LNT,2023-09-01,0,6,0,0,FMP
LNT,2023-08-01,0,6,0,0,FMP
LNT,2023-07-01,0,6,0,0,FMP
LNT,2023-06-01,0,6,0,0,FMP
LNT,2023-05-01,0,6,0,0,FMP
LNT,2023-04-01,0,6,0,0,FMP
LNT,2023-03-01,0,6,0,0,FMP
LNT,2023-02-01,0,6,0,0,FMP
LNT,2023-01-01,0,5,0,0,FMP
LNT,2022-12-01,0,5,0,0,FMP
LNT,2022-11-01,0,5,0,0,FMP
LNT,2022-10-01,0,5,0,0,FMP
LNT,2022-09-01,1,8,0,0,FMP
LNT,2022-08-01,0,5,0,0,FMP
LNT,2022-07-01,1,8,0,0,FMP
TDG,2025-06-01,14,5,0,0,FMP
TDG,2025-05-01,14,5,0,0,FMP
TDG,2025-04-01,14,6,0,0,FMP
TDG,2025-03-01,13,6,0,0,FMP
TDG,2025-02-01,13,8,0,0,FMP
TDG,2025-01-01,12,8,0,0,FMP
TDG,2024-12-01,12,6,0,0,FMP
TDG,2024-11-01,12,6,1,1,FMP
TDG,2024-10-01,13,7,1,1,FMP
TDG,2024-09-01,13,7,1,1,FMP
TDG,2024-08-01,13,7,1,1,FMP
TDG,2024-07-01,13,6,0,0,FMP
TDG,2024-06-01,13,6,0,0,FMP
TDG,2024-05-01,9,5,0,0,FMP
TDG,2024-04-01,9,5,0,0,FMP
TDG,2024-03-01,9,5,0,0,FMP
TDG,2024-02-01,9,5,0,0,FMP
TDG,2024-01-01,9,5,0,0,FMP
TDG,2023-12-01,9,5,0,0,FMP
TDG,2023-11-01,9,5,0,0,FMP
TDG,2023-10-01,9,5,0,0,FMP
TDG,2023-09-01,9,5,0,0,FMP
TDG,2023-08-01,9,5,0,0,FMP
TDG,2023-07-01,9,5,0,0,FMP
TDG,2023-06-01,9,5,0,0,FMP
TDG,2023-05-01,9,5,0,0,FMP
TDG,2023-04-01,9,5,0,0,FMP
TDG,2023-03-01,9,5,0,0,FMP
TDG,2023-02-01,9,5,0,0,FMP
TDG,2023-01-01,7,5,1,0,FMP
TDG,2022-12-01,7,5,1,0,FMP
TDG,2022-11-01,7,5,1,0,FMP
TDG,2022-10-01,13,3,0,0,FMP
TDG,2022-09-01,13,3,0,0,FMP
TDG,2022-08-01,7,5,1,0,FMP
TDG,2022-07-01,13,3,0,0,FMP
AJG,2025-06-01,6,7,0,1,FMP
AJG,2025-05-01,6,8,0,1,FMP
AJG,2025-04-01,6,8,0,1,FMP
AJG,2025-03-01,6,8,0,1,FMP
AJG,2025-02-01,6,7,0,1,FMP
AJG,2025-01-01,6,8,0,2,FMP
AJG,2024-12-01,5,8,0,3,FMP
AJG,2024-11-01,5,8,1,3,FMP
AJG,2024-10-01,8,8,2,3,FMP
AJG,2024-09-01,8,8,2,2,FMP
AJG,2024-08-01,9,8,2,2,FMP
AJG,2024-07-01,9,6,2,0,FMP
AJG,2024-06-01,8,6,2,0,FMP
AJG,2024-05-01,7,4,1,0,FMP
AJG,2024-04-01,7,4,1,0,FMP
AJG,2024-03-01,7,4,1,0,FMP
AJG,2024-02-01,7,4,1,0,FMP
AJG,2024-01-01,7,4,1,0,FMP
AJG,2023-12-01,7,4,1,0,FMP
AJG,2023-11-01,7,4,1,0,FMP
AJG,2023-10-01,7,4,1,0,FMP
AJG,2023-09-01,7,4,1,0,FMP
AJG,2023-08-01,7,4,1,0,FMP
AJG,2023-07-01,7,4,1,0,FMP
AJG,2023-06-01,7,4,1,0,FMP
AJG,2023-05-01,7,4,1,0,FMP
AJG,2023-04-01,7,4,1,0,FMP
AJG,2023-03-01,7,4,1,0,FMP
AJG,2023-02-01,7,4,1,0,FMP
AJG,2023-01-01,4,8,1,0,FMP
AJG,2022-12-01,4,8,1,0,FMP
AJG,2022-11-01,4,8,1,0,FMP
AJG,2022-10-01,4,8,1,0,FMP
AJG,2022-09-01,7,4,1,0,FMP
AJG,2022-08-01,4,8,1,0,FMP
AJG,2022-07-01,7,4,1,0,FMP
LKQ,2025-06-01,2,1,0,0,FMP
LKQ,2025-05-01,2,1,0,0,FMP
LKQ,2025-04-01,2,1,0,0,FMP
LKQ,2025-03-01,3,1,0,0,FMP
LKQ,2025-02-01,3,1,0,0,FMP
LKQ,2025-01-01,3,1,0,0,FMP
LKQ,2024-12-01,3,1,0,0,FMP
LKQ,2024-11-01,6,1,0,0,FMP
LKQ,2024-10-01,6,2,0,0,FMP
LKQ,2024-09-01,6,2,0,0,FMP
LKQ,2024-08-01,7,2,0,0,FMP
LKQ,2024-07-01,7,2,0,0,FMP
LKQ,2024-06-01,7,2,0,0,FMP
LKQ,2024-05-01,7,1,0,0,FMP
LKQ,2024-04-01,7,1,0,0,FMP
LKQ,2024-03-01,7,1,0,0,FMP
LKQ,2024-02-01,7,1,0,0,FMP
LKQ,2024-01-01,7,1,0,0,FMP
LKQ,2023-12-01,7,1,0,0,FMP
LKQ,2023-11-01,7,1,0,0,FMP
LKQ,2023-10-01,7,1,0,0,FMP
LKQ,2023-09-01,7,1,0,0,FMP
LKQ,2023-08-01,7,1,0,0,FMP
LKQ,2023-07-01,7,1,0,0,FMP
LKQ,2023-06-01,7,1,0,0,FMP
LKQ,2023-05-01,7,1,0,0,FMP
LKQ,2023-04-01,7,1,0,0,FMP
LKQ,2023-03-01,7,1,0,0,FMP
LKQ,2023-02-01,7,1,0,0,FMP
LKQ,2023-01-01,6,1,0,0,FMP
LKQ,2022-12-01,6,1,0,0,FMP
LKQ,2022-11-01,6,1,0,0,FMP
LKQ,2022-10-01,6,1,0,0,FMP
LKQ,2022-09-01,3,1,0,0,FMP
LKQ,2022-08-01,6,1,0,0,FMP
LKQ,2022-07-01,3,1,0,0,FMP
DLR,2025-06-01,13,6,0,2,FMP
DLR,2025-05-01,13,7,0,2,FMP
DLR,2025-04-01,12,7,0,1,FMP
DLR,2025-03-01,12,7,0,2,FMP
DLR,2025-02-01,12,7,0,2,FMP
DLR,2025-01-01,11,8,0,2,FMP
DLR,2024-12-01,9,9,0,2,FMP
DLR,2024-11-01,9,10,1,2,FMP
DLR,2024-10-01,10,10,2,2,FMP
DLR,2024-09-01,10,10,2,1,FMP
DLR,2024-08-01,10,10,2,1,FMP
DLR,2024-07-01,9,11,2,0,FMP
DLR,2024-06-01,5,11,2,0,FMP
DLR,2024-05-01,5,9,2,0,FMP
DLR,2024-04-01,5,9,2,0,FMP
DLR,2024-03-01,5,9,2,0,FMP
DLR,2024-02-01,5,9,2,0,FMP
DLR,2024-01-01,5,9,2,0,FMP
DLR,2023-12-01,5,9,2,0,FMP
DLR,2023-11-01,5,9,2,0,FMP
DLR,2023-10-01,5,9,2,0,FMP
DLR,2023-09-01,5,9,2,0,FMP
DLR,2023-08-01,5,9,2,0,FMP
DLR,2023-07-01,5,9,2,0,FMP
DLR,2023-06-01,5,9,2,0,FMP
DLR,2023-05-01,5,9,2,0,FMP
DLR,2023-04-01,5,9,2,0,FMP
DLR,2023-03-01,5,9,2,0,FMP
DLR,2023-02-01,7,11,0,0,FMP
DLR,2023-01-01,6,10,1,0,FMP
DLR,2022-12-01,6,10,1,0,FMP
DLR,2022-11-01,6,10,1,0,FMP
DLR,2022-10-01,6,10,1,0,FMP
DLR,2022-09-01,7,10,0,0,FMP
DLR,2022-08-01,6,10,1,0,FMP
DLR,2022-07-01,7,9,0,0,FMP
GPN,2025-06-01,11,20,1,1,FMP
GPN,2025-05-01,12,19,1,1,FMP
GPN,2025-04-01,16,18,1,1,FMP
GPN,2025-03-01,16,14,1,1,FMP
GPN,2025-02-01,15,14,1,1,FMP
GPN,2025-01-01,17,14,1,1,FMP
GPN,2024-12-01,17,12,1,1,FMP
GPN,2024-11-01,17,12,1,1,FMP
GPN,2024-10-01,18,12,2,1,FMP
GPN,2024-09-01,18,10,2,1,FMP
GPN,2024-08-01,22,8,2,1,FMP
GPN,2024-07-01,14,8,2,0,FMP
GPN,2024-06-01,14,8,2,0,FMP
GPN,2024-05-01,14,8,1,0,FMP
GPN,2024-04-01,14,8,1,0,FMP
GPN,2024-03-01,14,8,1,0,FMP
GPN,2024-02-01,14,8,1,0,FMP
GPN,2024-01-01,14,8,1,0,FMP
GPN,2023-12-01,14,8,1,0,FMP
GPN,2023-11-01,14,8,1,0,FMP
GPN,2023-10-01,14,8,1,0,FMP
GPN,2023-09-01,14,8,1,0,FMP
GPN,2023-08-01,14,8,1,0,FMP
GPN,2023-07-01,14,8,1,0,FMP
GPN,2023-06-01,14,8,1,0,FMP
GPN,2023-05-01,19,6,0,0,FMP
GPN,2023-04-01,19,6,0,0,FMP
GPN,2023-03-01,19,6,0,0,FMP
GPN,2023-02-01,19,6,0,0,FMP
GPN,2023-01-01,15,7,1,0,FMP
GPN,2022-12-01,15,7,1,0,FMP
GPN,2022-11-01,15,7,1,0,FMP
GPN,2022-10-01,15,7,1,0,FMP
GPN,2022-09-01,20,6,0,0,FMP
GPN,2022-08-01,15,7,1,0,FMP
GPN,2022-07-01,20,6,0,0,FMP
ULTA,2025-06-01,9,13,1,1,FMP
ULTA,2025-05-01,9,16,1,1,FMP
ULTA,2025-04-01,9,17,1,0,FMP
ULTA,2025-03-01,10,17,1,0,FMP
ULTA,2025-02-01,10,17,1,1,FMP
ULTA,2025-01-01,10,17,2,1,FMP
ULTA,2024-12-01,10,17,2,1,FMP
ULTA,2024-11-01,11,16,2,0,FMP
ULTA,2024-10-01,11,15,2,0,FMP
ULTA,2024-09-01,11,15,2,0,FMP
ULTA,2024-08-01,13,15,1,0,FMP
ULTA,2024-07-01,13,14,1,0,FMP
ULTA,2024-06-01,13,14,1,0,FMP
ULTA,2024-05-01,13,12,0,0,FMP
ULTA,2024-04-01,13,12,0,0,FMP
ULTA,2024-03-01,13,12,0,0,FMP
ULTA,2024-02-01,13,12,0,0,FMP
ULTA,2024-01-01,13,12,0,0,FMP
ULTA,2023-12-01,13,12,0,0,FMP
ULTA,2023-11-01,13,12,0,0,FMP
ULTA,2023-10-01,13,12,0,0,FMP
ULTA,2023-09-01,13,12,0,0,FMP
ULTA,2023-08-01,13,12,0,0,FMP
ULTA,2023-07-01,9,11,1,0,FMP
ULTA,2023-06-01,9,11,1,0,FMP
ULTA,2023-05-01,13,12,0,0,FMP
ULTA,2023-04-01,13,12,0,0,FMP
ULTA,2023-03-01,13,12,0,0,FMP
ULTA,2023-02-01,13,12,0,0,FMP
ULTA,2023-01-01,8,13,0,0,FMP
ULTA,2022-12-01,8,13,0,0,FMP
ULTA,2022-11-01,8,13,0,0,FMP
ULTA,2022-10-01,14,11,0,0,FMP
ULTA,2022-09-01,14,12,0,0,FMP
ULTA,2022-08-01,8,13,0,0,FMP
ULTA,2022-07-01,13,11,0,0,FMP
CNC,2025-06-01,7,10,0,0,FMP
CNC,2025-05-01,7,9,0,0,FMP
CNC,2025-04-01,7,9,1,0,FMP
CNC,2025-03-01,7,7,1,0,FMP
CNC,2025-02-01,8,7,1,0,FMP
CNC,2025-01-01,8,6,1,0,FMP
CNC,2024-12-01,8,9,1,0,FMP
CNC,2024-11-01,8,9,0,0,FMP
CNC,2024-10-01,8,10,0,0,FMP
CNC,2024-09-01,7,10,0,0,FMP
CNC,2024-08-01,11,10,0,0,FMP
CNC,2024-07-01,11,10,0,0,FMP
CNC,2024-06-01,11,10,0,0,FMP
CNC,2024-05-01,11,3,0,0,FMP
CNC,2024-04-01,11,3,0,0,FMP
CNC,2024-03-01,11,3,0,0,FMP
CNC,2024-02-01,11,3,0,0,FMP
CNC,2024-01-01,11,3,0,0,FMP
CNC,2023-12-01,11,3,0,0,FMP
CNC,2023-11-01,11,3,0,0,FMP
CNC,2023-10-01,11,3,0,0,FMP
CNC,2023-09-01,11,3,0,0,FMP
CNC,2023-08-01,11,3,0,0,FMP
CNC,2023-07-01,11,3,0,0,FMP
CNC,2023-06-01,11,3,0,0,FMP
CNC,2023-05-01,11,3,0,0,FMP
CNC,2023-04-01,11,3,0,0,FMP
CNC,2023-03-01,11,3,0,0,FMP
CNC,2023-02-01,11,3,0,0,FMP
CNC,2023-01-01,7,5,0,0,FMP
CNC,2022-12-01,7,5,0,0,FMP
CNC,2022-11-01,7,5,0,0,FMP
CNC,2022-10-01,7,5,0,0,FMP
CNC,2022-09-01,11,5,0,0,FMP
CNC,2022-08-01,7,5,0,0,FMP
CNC,2022-07-01,11,5,0,0,FMP
HOLX,2025-06-01,3,13,0,0,FMP
HOLX,2025-05-01,3,14,0,0,FMP
HOLX,2025-04-01,3,14,0,0,FMP
HOLX,2025-03-01,4,15,0,0,FMP
HOLX,2025-02-01,5,14,0,0,FMP
HOLX,2025-01-01,5,12,0,0,FMP
HOLX,2024-12-01,5,12,0,1,FMP
HOLX,2024-11-01,7,8,0,1,FMP
HOLX,2024-10-01,7,8,0,1,FMP
HOLX,2024-09-01,7,8,0,1,FMP
HOLX,2024-08-01,7,8,0,1,FMP
HOLX,2024-07-01,6,8,0,0,FMP
HOLX,2024-06-01,6,8,0,0,FMP
HOLX,2024-05-01,6,2,0,0,FMP
HOLX,2024-04-01,6,2,0,0,FMP
HOLX,2024-03-01,6,2,0,0,FMP
HOLX,2024-02-01,6,2,0,0,FMP
HOLX,2024-01-01,6,2,0,0,FMP
HOLX,2023-12-01,6,2,0,0,FMP
HOLX,2023-11-01,6,2,0,0,FMP
HOLX,2023-10-01,6,2,0,0,FMP
HOLX,2023-09-01,6,2,0,0,FMP
HOLX,2023-08-01,6,2,0,0,FMP
HOLX,2023-07-01,6,2,0,0,FMP
HOLX,2023-06-01,6,2,0,0,FMP
HOLX,2023-05-01,6,2,0,0,FMP
HOLX,2023-04-01,6,2,0,0,FMP
HOLX,2023-03-01,6,2,0,0,FMP
HOLX,2023-02-01,6,2,0,0,FMP
HOLX,2023-01-01,7,5,0,0,FMP
HOLX,2022-12-01,7,5,0,0,FMP
HOLX,2022-11-01,7,5,0,0,FMP
HOLX,2022-10-01,7,5,0,0,FMP
HOLX,2022-09-01,5,6,0,0,FMP
HOLX,2022-08-01,7,5,0,0,FMP
HOLX,2022-07-01,5,6,0,0,FMP
UDR,2025-06-01,5,13,0,1,FMP
UDR,2025-05-01,5,13,0,1,FMP
UDR,2025-04-01,5,13,0,1,FMP
UDR,2025-03-01,6,13,0,1,FMP
UDR,2025-02-01,6,12,0,1,FMP
UDR,2025-01-01,7,12,0,1,FMP
UDR,2024-12-01,7,11,0,1,FMP
UDR,2024-11-01,7,15,1,1,FMP
UDR,2024-10-01,7,15,1,1,FMP
UDR,2024-09-01,7,15,1,1,FMP
UDR,2024-08-01,7,15,1,1,FMP
UDR,2024-07-01,7,14,0,0,FMP
UDR,2024-06-01,7,14,0,0,FMP
UDR,2024-05-01,7,11,0,0,FMP
UDR,2024-04-01,7,11,0,0,FMP
UDR,2024-03-01,7,11,0,0,FMP
UDR,2024-02-01,7,11,0,0,FMP
UDR,2024-01-01,7,11,0,0,FMP
UDR,2023-12-01,7,11,0,0,FMP
UDR,2023-11-01,7,11,0,0,FMP
UDR,2023-10-01,7,11,0,0,FMP
UDR,2023-09-01,7,11,0,0,FMP
UDR,2023-08-01,7,11,0,0,FMP
UDR,2023-07-01,7,11,0,0,FMP
UDR,2023-06-01,7,11,0,0,FMP
UDR,2023-05-01,7,11,0,0,FMP
UDR,2023-04-01,7,11,0,0,FMP
UDR,2023-03-01,7,11,0,0,FMP
UDR,2023-02-01,7,11,0,0,FMP
UDR,2023-01-01,4,15,1,1,FMP
UDR,2022-12-01,4,15,1,1,FMP
UDR,2022-11-01,4,15,1,1,FMP
UDR,2022-10-01,10,9,0,0,FMP
UDR,2022-09-01,10,9,0,0,FMP
UDR,2022-08-01,4,15,1,1,FMP
UDR,2022-07-01,10,9,0,0,FMP
AWK,2025-06-01,3,10,1,2,FMP
AWK,2025-05-01,3,10,1,3,FMP
AWK,2025-04-01,4,9,1,3,FMP
AWK,2025-03-01,4,9,1,2,FMP
AWK,2025-02-01,4,9,1,1,FMP
AWK,2025-01-01,4,9,2,1,FMP
AWK,2024-12-01,3,8,2,1,FMP
AWK,2024-11-01,3,9,2,1,FMP
AWK,2024-10-01,4,9,2,1,FMP
AWK,2024-09-01,4,9,1,1,FMP
AWK,2024-08-01,7,9,1,0,FMP
AWK,2024-07-01,7,9,0,0,FMP
AWK,2024-06-01,7,9,0,0,FMP
AWK,2024-05-01,7,8,0,0,FMP
AWK,2024-04-01,7,8,0,0,FMP
AWK,2024-03-01,7,8,0,0,FMP
AWK,2024-02-01,7,8,0,0,FMP
AWK,2024-01-01,7,8,0,0,FMP
AWK,2023-12-01,7,8,0,0,FMP
AWK,2023-11-01,7,8,0,0,FMP
AWK,2023-10-01,7,8,0,0,FMP
AWK,2023-09-01,7,8,0,0,FMP
AWK,2023-08-01,7,8,0,0,FMP
AWK,2023-07-01,7,8,0,0,FMP
AWK,2023-06-01,7,8,0,0,FMP
AWK,2023-05-01,7,8,0,0,FMP
AWK,2023-04-01,7,8,0,0,FMP
AWK,2023-03-01,7,8,0,0,FMP
AWK,2023-02-01,7,8,0,0,FMP
AWK,2023-01-01,3,9,0,0,FMP
AWK,2022-12-01,3,9,0,0,FMP
AWK,2022-11-01,3,9,0,0,FMP
AWK,2022-10-01,3,9,0,0,FMP
AWK,2022-09-01,4,7,3,0,FMP
AWK,2022-08-01,3,9,0,0,FMP
AWK,2022-07-01,4,7,3,0,FMP
FRT,2025-06-01,6,6,0,0,FMP
FRT,2025-05-01,6,6,0,0,FMP
FRT,2025-04-01,6,6,0,0,FMP
FRT,2025-03-01,7,6,0,0,FMP
FRT,2025-02-01,7,4,0,0,FMP
FRT,2025-01-01,7,4,0,0,FMP
FRT,2024-12-01,7,5,0,0,FMP
FRT,2024-11-01,7,7,1,0,FMP
FRT,2024-10-01,8,7,1,0,FMP
FRT,2024-09-01,8,7,1,0,FMP
FRT,2024-08-01,8,13,1,0,FMP
FRT,2024-07-01,9,13,0,0,FMP
FRT,2024-06-01,9,13,0,0,FMP
FRT,2024-05-01,4,13,0,0,FMP
FRT,2024-04-01,4,13,0,0,FMP
FRT,2024-03-01,4,13,0,0,FMP
FRT,2024-02-01,4,13,0,0,FMP
FRT,2024-01-01,4,13,0,0,FMP
FRT,2023-12-01,4,13,0,0,FMP
FRT,2023-11-01,4,13,0,0,FMP
FRT,2023-10-01,4,13,0,0,FMP
FRT,2023-09-01,4,13,0,0,FMP
FRT,2023-08-01,4,13,0,0,FMP
FRT,2023-07-01,4,13,0,0,FMP
FRT,2023-06-01,4,13,0,0,FMP
FRT,2023-05-01,4,13,0,0,FMP
FRT,2023-04-01,4,13,0,0,FMP
FRT,2023-03-01,4,13,0,0,FMP
FRT,2023-02-01,4,13,0,0,FMP
FRT,2023-01-01,6,7,1,0,FMP
FRT,2022-12-01,6,7,1,0,FMP
FRT,2022-11-01,6,7,1,0,FMP
FRT,2022-10-01,6,7,1,0,FMP
FRT,2022-09-01,9,9,0,0,FMP
FRT,2022-08-01,6,7,1,0,FMP
FRT,2022-07-01,9,9,0,0,FMP
CFG,2025-06-01,10,8,0,0,FMP
CFG,2025-05-01,10,8,0,0,FMP
CFG,2025-04-01,8,9,0,0,FMP
CFG,2025-03-01,8,9,0,0,FMP
CFG,2025-02-01,8,9,0,0,FMP
CFG,2025-01-01,9,10,0,0,FMP
CFG,2024-12-01,9,10,0,0,FMP
CFG,2024-11-01,8,10,2,0,FMP
CFG,2024-10-01,8,12,2,0,FMP
CFG,2024-09-01,8,12,2,0,FMP
CFG,2024-08-01,8,12,2,1,FMP
CFG,2024-07-01,8,12,0,1,FMP
CFG,2024-06-01,8,10,0,1,FMP
CFG,2024-05-01,8,3,0,1,FMP
CFG,2024-04-01,8,3,0,1,FMP
CFG,2024-03-01,8,3,0,1,FMP
CFG,2024-02-01,8,3,0,1,FMP
CFG,2024-01-01,8,3,0,1,FMP
CFG,2023-12-01,8,3,0,1,FMP
CFG,2023-11-01,8,3,0,1,FMP
CFG,2023-10-01,8,3,0,1,FMP
CFG,2023-09-01,8,3,0,1,FMP
CFG,2023-08-01,8,3,0,1,FMP
CFG,2023-07-01,8,3,0,1,FMP
CFG,2023-06-01,8,3,0,1,FMP
CFG,2023-05-01,8,3,0,1,FMP
CFG,2023-04-01,8,3,0,1,FMP
CFG,2023-03-01,8,3,0,1,FMP
CFG,2023-02-01,8,3,0,1,FMP
CFG,2023-01-01,7,10,2,0,FMP
CFG,2022-12-01,7,10,2,0,FMP
CFG,2022-11-01,7,10,2,0,FMP
CFG,2022-10-01,7,10,2,0,FMP
CFG,2022-09-01,10,4,0,1,FMP
CFG,2022-08-01,7,10,2,0,FMP
CFG,2022-07-01,10,4,0,1,FMP
EXR,2025-06-01,4,11,0,0,FMP
EXR,2025-05-01,4,11,0,0,FMP
EXR,2025-04-01,4,12,0,1,FMP
EXR,2025-03-01,3,12,0,1,FMP
EXR,2025-02-01,3,12,0,1,FMP
EXR,2025-01-01,3,12,0,2,FMP
EXR,2024-12-01,3,11,0,2,FMP
EXR,2024-11-01,3,11,1,2,FMP
EXR,2024-10-01,6,11,2,2,FMP
EXR,2024-09-01,6,11,2,2,FMP
EXR,2024-08-01,6,11,2,2,FMP
EXR,2024-07-01,6,10,1,1,FMP
EXR,2024-06-01,6,10,1,1,FMP
EXR,2024-05-01,2,6,1,0,FMP
EXR,2024-04-01,2,6,1,0,FMP
EXR,2024-03-01,2,6,1,0,FMP
EXR,2024-02-01,2,6,1,0,FMP
EXR,2024-01-01,2,6,1,0,FMP
EXR,2023-12-01,2,6,1,0,FMP
EXR,2023-11-01,2,6,1,0,FMP
EXR,2023-10-01,2,6,1,0,FMP
EXR,2023-09-01,2,6,1,0,FMP
EXR,2023-08-01,2,6,1,0,FMP
EXR,2023-07-01,2,6,1,0,FMP
EXR,2023-06-01,2,6,1,0,FMP
EXR,2023-05-01,2,5,2,0,FMP
EXR,2023-04-01,3,6,2,0,FMP
EXR,2023-03-01,3,6,2,0,FMP
EXR,2023-02-01,6,4,1,0,FMP
EXR,2023-01-01,2,11,1,0,FMP
EXR,2022-12-01,2,11,1,0,FMP
EXR,2022-11-01,2,11,1,0,FMP
EXR,2022-10-01,2,11,1,0,FMP
EXR,2022-09-01,6,6,1,0,FMP
EXR,2022-08-01,2,11,1,0,FMP
EXR,2022-07-01,6,5,1,0,FMP
WTW,2025-06-01,8,4,0,1,FMP
WTW,2025-05-01,8,4,0,1,FMP
WTW,2025-04-01,8,5,0,1,FMP
WTW,2025-03-01,8,6,0,1,FMP
WTW,2025-02-01,7,6,0,1,FMP
WTW,2025-01-01,7,7,0,1,FMP
WTW,2024-12-01,6,8,0,2,FMP
WTW,2024-11-01,4,8,0,2,FMP
WTW,2024-10-01,10,9,1,2,FMP
WTW,2024-09-01,10,9,1,1,FMP
WTW,2024-08-01,10,9,0,0,FMP
WTW,2024-07-01,9,9,0,0,FMP
WTW,2024-06-01,9,9,0,0,FMP
WTW,2024-05-01,1,2,0,0,FMP
WTW,2024-04-01,1,2,0,0,FMP
WTW,2024-03-01,1,2,0,0,FMP
WTW,2024-02-01,1,2,0,0,FMP
WTW,2024-01-01,1,2,0,0,FMP
WTW,2023-12-01,1,2,0,0,FMP
WTW,2023-11-01,1,2,0,0,FMP
WTW,2023-10-01,1,2,0,0,FMP
WTW,2023-09-01,1,2,0,0,FMP
WTW,2023-08-01,1,2,0,0,FMP
WTW,2023-07-01,1,2,0,0,FMP
WTW,2023-06-01,1,2,0,0,FMP
WTW,2023-05-01,1,2,0,0,FMP
WTW,2023-04-01,1,2,0,0,FMP
WTW,2023-03-01,1,2,0,0,FMP
WTW,2023-02-01,1,2,0,0,FMP
WTW,2023-01-01,1,2,0,0,FMP
WTW,2022-12-01,2,13,1,0,FMP
WTW,2022-11-01,1,2,0,0,FMP
WTW,2022-10-01,2,12,1,0,FMP
WTW,2022-09-01,2,12,1,0,FMP
WTW,2022-08-01,1,2,0,0,FMP
WTW,2022-07-01,2,13,1,0,FMP
CHD,2025-06-01,7,11,1,4,FMP
CHD,2025-05-01,8,11,2,4,FMP
CHD,2025-04-01,8,12,2,3,FMP
CHD,2025-03-01,7,12,2,3,FMP
CHD,2025-02-01,7,13,2,3,FMP
CHD,2025-01-01,7,13,2,2,FMP
CHD,2024-12-01,7,13,2,2,FMP
CHD,2024-11-01,7,13,5,2,FMP
